persona_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
282,0,0,0,1,0,0,0,0,0,0,0,2,5,0,0,1,0,4,1,0,0,0
2855,0,0,0,2,0,0,1,0,3,0,0,0,5,0,0,0,0,5,0,0,2,0
2948,0,1,0,3,0,0,0,0,3,0,0,2,5,1,1,1,0,2,1,0,1,1
3912,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0
5030,2,1,0,3,0,0,0,0,3,3,0,3,5,1,1,1,0,2,2,0,2,1
5280,2,0,2,2,0,0,0,0,3,0,0,2,5,0,0,0,0,2,2,0,2,1
5312,0,0,5,3,0,1,1,0,3,3,0,3,5,0,0,1,0,2,0,0,2,0
5514,3,0,2,3,0,0,0,0,3,3,0,3,5,1,1,0,0,2,1,0,2,0
5686,0,0,2,3,0,0,1,0,3,0,0,0,5,0,0,1,0,2,0,0,2,0
6851,0,0,5,1,0,0,1,0,3,0,0,3,5,0,0,0,0,5,0,0,0,0
7086,0,0,0,2,0,0,1,0,3,0,0,0,5,0,0,0,0,5,0,0,2,0
8257,0,0,2,2,0,0,0,0,3,0,0,2,5,0,0,1,0,2,1,0,1,0
8864,2,0,0,2,0,0,0,0,3,0,0,2,5,1,1,1,0,2,2,0,2,1
8927,3,0,0,3,0,0,0,0,3,3,0,2,5,0,3,0,0,2,0,0,2,0
10169,0,2,0,2,0,0,1,0,2,0,1,1,5,1,0,1,0,2,1,0,1,1
10219,0,0,2,3,0,0,1,0,3,3,0,2,5,1,0,1,0,2,2,0,1,0
10648,0,0,0,3,0,0,1,0,3,0,0,3,5,0,0,2,0,2,0,0,5,0
11938,0,0,2,3,0,2,1,0,5,0,0,0,5,0,0,0,0,4,0,0,5,0
14464,0,0,5,0,0,0,5,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0
14557,3,3,0,3,2,0,0,0,3,3,3,2,5,3,3,1,0,2,2,0,2,2
14854,0,1,0,2,0,0,0,0,3,0,0,2,5,1,0,1,0,4,1,0,0,1
15010,0,0,0,2,0,0,0,0,5,0,0,2,5,0,0,0,0,5,0,0,0,0
16216,1,1,2,1,1,1,1,0,1,1,1,1,5,1,1,1,0,4,1,0,4,1
16589,5,0,5,0,0,0,0,0,5,0,0,5,5,0,0,0,0,0,0,0,0,0
17412,3,1,2,3,0,0,0,0,3,2,0,3,5,1,1,1,0,2,2,0,2,1
17784,0,1,0,3,2,0,1,0,3,3,0,3,5,1,1,1,1,2,2,0,2,1
18323,0,0,0,2,0,0,1,0,3,0,0,3,5,1,0,1,0,2,1,0,2,0
18474,0,1,0,3,0,0,0,0,3,0,0,0,5,1,0,1,0,2,1,0,2,0
19067,0,0,5,3,0,0,1,0,3,0,0,0,5,0,0,0,0,2,0,0,2,0
19776,0,0,0,0,0,5,5,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0
20359,0,0,2,2,0,0,0,0,5,3,0,2,5,0,0,1,1,4,1,0,2,0
20529,2,2,2,2,0,0,0,0,3,2,2,2,5,1,0,0,0,2,1,0,2,0
20860,0,2,0,3,0,0,0,0,3,0,0,3,5,0,0,0,0,2,0,0,2,0
21427,0,0,0,3,0,0,0,0,3,0,0,2,5,1,0,1,0,2,1,0,2,1
22745,3,0,2,2,2,0,0,1,3,0,2,3,5,1,1,1,1,2,2,0,1,1
23193,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,1,0,2,0,0,2,0
23512,0,0,5,3,0,0,1,0,0,0,0,0,5,0,0,0,0,5,0,0,2,0
24776,0,0,2,3,0,0,0,0,3,3,0,2,5,0,0,1,0,2,1,0,2,0
25818,0,1,2,3,1,0,0,0,3,3,1,3,5,1,1,1,0,4,1,0,2,1
28600,0,0,2,3,0,0,2,0,0,0,0,0,5,0,0,0,0,2,0,0,2,0
28692,0,0,0,1,0,0,0,0,3,0,0,3,5,0,0,0,0,2,1,0,1,0
